User_ID,Age,Gender,Height_cm,Weight_kg,Steps,Calories_Burned,Workout_Type,Workout_Duration_Minutes,Heart_Rate,Sleep_Hours,Water_Intake_Liters,Date
1625,27,male,172,103,14743,789,Strength,68,146,3.3,2.8,2023-06-21 02:00:00
1874,51,Male,188,49,7226,249,,22,136,6,3.7,2023-06-21 03:00:00
1039,36,F,157,60,13718,606,Yoga,71,75,4.6,,2023-06-21 04:00:00
1485,21,,196,55,12888,477,Cardio,103,169,,3,2023-06-21 05:00:00
1928,18,Female,168,79,7621,223,Cardio,56,185,5.3,3.3,2023-06-21 06:00:00
1219,25,F,184,86,18166,245,Cardio,85,150,6.8,1.3,2023-06-21 07:00:00
1128,20,,144,54,1140,,cardio,12,146,8.1,2.5,2023-06-21 08:00:00
1519,41,,164,52,18103,479,Strength,30,64,6.4,1.6,2023-06-21 09:00:00
1612,36,Male,163,70,2650,324,Yoga,113,98,3.4,1.4,2023-06-21 10:00:00
1927,41,Male,168,47,8885,464,HIIT,74,160,3.1,1.2,2023-06-21 11:00:00
1891,53,,198,103,15264,717,Yoga,27,57,4.5,2.5,2023-06-21 12:00:00
1687,59,F,177,47,2015,646,Yoga,22,134,6,3.3,2023-06-21 13:00:00
,41,Female,172,82,15690,418,,80,177,3.3,3.6,2023-06-21 14:00:00
1612,23,male,149,46,9534,577,Yoga,86,180,5.3,2,2023-06-21 15:00:00
1259,20,,176,61,7292,184,HIIT,90,186,9.2,1.8,2023-06-21 16:00:00
1989,30,male,199,80,11775,268,,118,63,3.6,2.9,2023-06-21 17:00:00
1965,31,Male,172,46,17371,520,,105,140,9.6,3.2,2023-06-21 18:00:00
1365,16,Female,162,78,19207,717,Yoga,102,197,9,1.4,2023-06-21 19:00:00
1757,31,male,197,71,17394,600,Strength,54,53,8.8,1.5,2023-06-21 20:00:00
1786,52,,150,,16547,458,,71,125,9,2.4,2023-06-21 21:00:00
1543,18,Female,163,66,10305,506,Strength,39,77,3.6,2.1,2023-06-21 22:00:00
1648,,F,163,58,9813,525,Strength,84,148,4.1,3,2023-06-21 23:00:00
1523,28,,146,67,1900,254,Cardio,23,116,3.9,2.3,2023-06-22 00:00:00
1906,31,male,189,88,4747,539,,62,166,3.8,0.9,2023-06-22 01:00:00
1813,58,Female,160,109,13256,,Yoga,19,66,,1.1,2023-06-22 02:00:00
1886,36,,159,105,18855,255,cardio,81,183,8.8,3.7,2023-06-22 03:00:00
1015,17,Female,192,99,4103,741,cardio,40,156,4.8,1.3,2023-06-22 04:00:00
1128,42,,149,94,9518,312,cardio,15,130,4.7,0.7,2023-06-22 05:00:00
1574,53,Female,164,56,1073,416,HIIT,92,60,7.7,,2023-06-22 06:00:00
1108,41,male,,59,17634,712,Strength,28,150,3.7,2.9,2023-06-22 07:00:00
,53,,175,,3497,428,,21,156,5.5,2.6,2023-06-22 08:00:00
1532,40,Male,187,78,9487,452,Strength,73,169,5.1,2.3,2023-06-22 09:00:00
1669,26,Male,186,79,17681,736,,112,199,8.9,3.9,2023-06-22 10:00:00
1268,23,male,,83,13799,,HIIT,91,193,6.6,0.9,2023-06-22 11:00:00
1161,23,male,183,99,7517,395,Yoga,64,,7.5,2.3,2023-06-22 12:00:00
1259,48,Female,179,103,12816,,Cardio,76,167,3.9,2.5,2023-06-22 13:00:00
1923,22,,179,49,14405,734,,18,125,9.5,0.6,2023-06-22 14:00:00
1101,53,,189,74,19018,588,,15,54,5.3,1.9,2023-06-22 15:00:00
,36,F,145,,9244,,Yoga,10,75,7.9,3.2,2023-06-22 16:00:00
1734,23,F,176,59,6615,705,cardio,51,126,9.7,2.1,2023-06-22 17:00:00
1570,36,,141,79,11468,298,Cardio,113,116,6.6,3.6,2023-06-22 18:00:00
1246,35,F,151,99,11879,205,cardio,102,81,6.6,,2023-06-22 19:00:00
1639,23,F,197,104,14078,505,Yoga,64,168,3.8,3.2,2023-06-22 20:00:00
1794,46,Male,143,68,5590,406,Yoga,58,151,5.7,3.3,2023-06-22 21:00:00
1836,44,Male,162,66,11910,212,cardio,108,158,9,2.9,2023-06-22 22:00:00
1536,24,F,,88,13127,212,,108,128,3.9,3.1,2023-06-22 23:00:00
1130,30,,156,76,8884,178,Cardio,39,115,9.4,2.9,2023-06-23 00:00:00
1352,45,F,170,95,1662,701,cardio,44,188,7.7,2.4,2023-06-23 01:00:00
1195,41,Female,155,47,9199,749,cardio,72,129,,2.5,2023-06-23 02:00:00
1792,25,Female,180,76,1668,717,,112,195,6.8,1.2,2023-06-23 03:00:00
1915,44,Female,165,46,10477,449,cardio,31,59,4.1,,2023-06-23 04:00:00
1929,31,male,167,103,1160,761,Cardio,52,126,4.5,1.6,2023-06-23 05:00:00
1665,51,Female,140,58,11590,364,HIIT,37,109,5,2.4,2023-06-23 06:00:00
1381,35,,186,95,12437,290,Cardio,27,57,5.7,1.4,2023-06-23 07:00:00
1644,52,male,151,55,7460,656,,41,97,9.4,2.9,2023-06-23 08:00:00
1226,37,male,176,54,17401,710,cardio,78,130,5.6,3.9,2023-06-23 09:00:00
1700,22,Female,194,102,3533,648,,63,90,6.7,3.3,2023-06-23 10:00:00
1475,38,F,195,78,5446,776,Strength,43,,4.1,2.7,2023-06-23 11:00:00
1476,,Male,189,97,14159,651,,40,57,8.2,2.5,2023-06-23 12:00:00
1264,,F,159,72,6554,736,HIIT,119,142,6.9,2.2,2023-06-23 13:00:00
1371,44,F,141,62,16268,340,,106,140,6.1,1.2,2023-06-23 14:00:00
,31,male,175,70,11509,198,,13,113,9.6,1.7,2023-06-23 15:00:00
1433,53,male,154,,,512,Yoga,23,176,9.2,1.9,2023-06-23 16:00:00
1645,43,male,177,89,14379,776,Strength,24,137,7.6,3.8,2023-06-23 17:00:00
,53,,161,89,17699,645,,69,94,9.5,2,2023-06-23 18:00:00
1571,46,,183,79,15132,426,Yoga,29,193,7,2.6,2023-06-23 19:00:00
1939,29,Male,189,96,19595,196,Yoga,29,75,8.8,3.7,2023-06-23 20:00:00
1376,48,male,171,65,8069,365,HIIT,58,64,5.9,2.3,2023-06-23 21:00:00
1394,24,Female,198,72,9511,379,Strength,108,107,3.6,1.4,2023-06-23 22:00:00
1449,42,male,159,88,7422,788,Cardio,77,128,10,1.8,2023-06-23 23:00:00
1942,39,,175,100,5527,472,HIIT,27,74,4.2,1.8,2023-06-24 00:00:00
,28,male,172,54,16622,570,Cardio,33,117,4.8,3,2023-06-24 01:00:00
1875,41,,154,67,,374,Cardio,36,85,4.1,1.5,2023-06-24 02:00:00
1456,44,male,189,92,8107,436,Yoga,42,166,5.4,3.1,2023-06-24 03:00:00
1724,58,Female,185,96,16531,195,HIIT,73,129,5,,2023-06-24 04:00:00
1727,43,Male,142,59,6132,163,Yoga,34,108,7.2,1.7,2023-06-24 05:00:00
1225,43,Female,168,99,11471,782,cardio,78,89,10,1,
1981,23,,186,87,9662,524,Cardio,27,166,3.4,2.7,2023-06-24 07:00:00
1130,38,F,166,94,7782,482,HIIT,54,130,8.4,,2023-06-24 08:00:00
1587,44,Female,144,50,19991,315,Strength,119,180,3.9,2.4,2023-06-24 09:00:00
1475,20,male,198,77,16993,656,Yoga,29,120,3.1,2.7,2023-06-24 10:00:00
,57,Male,195,106,15590,266,cardio,44,189,7.5,1.9,
1985,22,male,170,99,7745,785,,15,150,9.1,3.7,2023-06-24 12:00:00
1276,57,male,,83,6634,715,cardio,100,119,4.2,1.9,2023-06-24 13:00:00
1155,51,Female,174,56,13567,588,cardio,101,74,5.4,1.6,2023-06-24 14:00:00
,56,Male,193,75,7260,453,Yoga,84,138,4.2,3.6,2023-06-24 15:00:00
1217,42,F,146,97,15945,606,Strength,18,180,9.3,1,2023-06-24 16:00:00
1189,17,male,145,78,18569,420,HIIT,61,112,4.9,0.9,2023-06-24 17:00:00
1416,40,Male,165,85,7109,365,Cardio,,79,6.1,3.8,2023-06-24 18:00:00
1980,24,F,193,54,1915,262,Strength,28,142,9.3,1.2,2023-06-24 19:00:00
1674,42,male,140,,19001,165,Yoga,112,181,6.9,1,2023-06-24 20:00:00
1691,16,Male,158,101,14669,365,,94,127,9.5,2.4,2023-06-24 21:00:00
1545,38,Female,146,47,10875,,HIIT,72,134,,0.7,2023-06-24 22:00:00
1040,25,,175,101,15853,284,Cardio,104,120,,2.7,2023-06-24 23:00:00
1306,57,male,151,77,3425,192,,115,198,7.1,,2023-06-25 00:00:00
1942,40,Male,159,51,1425,433,HIIT,16,120,4.6,2.7,2023-06-25 01:00:00
1337,18,male,162,48,2787,247,Cardio,,178,9.9,1.5,2023-06-25 02:00:00
1313,21,F,164,83,3584,209,Cardio,98,83,4.9,3.7,2023-06-25 03:00:00
1074,21,male,169,92,5648,379,cardio,101,136,8.5,1.4,2023-06-25 04:00:00
1952,17,,198,60,17552,792,,45,180,5.2,2.7,2023-06-25 05:00:00
1278,33,F,168,82,,534,,26,67,5.2,3.8,2023-06-25 06:00:00
1175,38,Male,170,48,4435,308,Yoga,99,92,3.7,,2023-06-25 07:00:00
1895,17,F,157,48,5525,620,Strength,101,125,6.9,1.1,2023-06-25 08:00:00
1661,27,,,71,11569,745,,46,127,4.7,0.7,2023-06-25 09:00:00
1272,37,,158,61,4204,357,cardio,90,90,4,3.9,2023-06-25 10:00:00
1836,52,male,193,98,8765,323,HIIT,69,155,4.6,3.2,2023-06-25 11:00:00
1619,35,male,,52,11696,230,,58,158,4.8,3.7,2023-06-25 12:00:00
1650,54,Female,140,97,17142,167,Cardio,90,73,6.5,2.9,2023-06-25 13:00:00
1861,39,F,180,49,15679,440,Cardio,106,73,5.7,1.7,2023-06-25 14:00:00
1782,35,Female,198,91,,509,HIIT,65,52,3.5,0.9,2023-06-25 15:00:00
1858,16,,154,84,2405,,,43,122,6.8,3.8,2023-06-25 16:00:00
1930,16,male,193,51,13131,546,Yoga,96,73,8.5,2.2,2023-06-25 17:00:00
1288,32,male,147,56,16097,291,,39,168,7,1.9,2023-06-25 18:00:00
1723,,male,154,69,6414,666,cardio,36,89,9.8,2.5,2023-06-25 19:00:00
1892,45,Male,154,72,7341,400,cardio,60,120,3.7,0.9,2023-06-25 20:00:00
1271,56,,189,87,5174,689,,18,186,8.7,1.6,2023-06-25 21:00:00
1929,18,male,178,,18061,386,Cardio,29,158,6.5,2.7,2023-06-25 22:00:00
1065,26,,161,,9742,281,Cardio,96,152,6.7,,2023-06-25 23:00:00
1482,39,male,,98,1213,455,Yoga,56,82,6.6,1,2023-06-26 00:00:00
1935,37,F,155,62,2666,507,,28,111,5.3,2.3,2023-06-26 01:00:00
1247,,,141,71,50000,434,Cardio,110,134,5.3,2.7,2023-06-26 02:00:00
1155,41,Female,175,50,10085,442,Yoga,118,110,7.4,1.2,2023-06-26 03:00:00
1046,28,Male,159,66,,312,cardio,77,,3.3,0.6,2023-06-26 04:00:00
1934,16,Female,,103,2261,568,Yoga,86,76,7.1,3.9,2023-06-26 05:00:00
1453,39,,142,91,18556,617,Cardio,111,175,,0.6,2023-06-26 06:00:00
1200,25,male,195,76,14890,791,Strength,21,194,5.5,0.5,
1659,,,169,45,19438,719,,82,109,4.5,1.6,2023-06-26 08:00:00
1123,39,Male,194,98,14544,656,Cardio,88,,4.5,1.3,2023-06-26 09:00:00
1000,,,,90,11084,627,Strength,94,161,3.6,2.5,2023-06-26 10:00:00
1967,51,male,174,85,16139,511,cardio,88,136,3.6,3.6,2023-06-26 11:00:00
1758,31,Female,165,85,17121,461,,14,158,4.2,2.2,2023-06-26 12:00:00
1854,55,F,196,52,6196,783,HIIT,78,198,3.1,3.2,
1639,31,Female,,76,5584,394,,34,185,,3.7,2023-06-26 14:00:00
1190,32,male,141,,6021,626,cardio,97,122,5.1,1.2,2023-06-26 15:00:00
1578,30,male,,90,11182,764,cardio,110,171,10,2.2,2023-06-26 16:00:00
1515,31,Male,195,96,13509,585,cardio,40,146,9.9,,2023-06-26 17:00:00
,30,,159,105,11652,399,Yoga,55,117,4.3,1.7,2023-06-26 18:00:00
1920,49,,173,57,3631,171,cardio,43,112,4.5,3.1,2023-06-26 19:00:00
1814,26,Female,173,84,7345,626,HIIT,50,131,6.4,3,2023-06-26 20:00:00
1805,16,F,,105,9096,,Cardio,87,79,4,2,2023-06-26 21:00:00
1142,30,F,195,88,15906,660,Strength,100,74,6.5,0.8,2023-06-26 22:00:00
1190,41,Male,194,106,7300,,,77,170,5.8,0.5,2023-06-26 23:00:00
1532,19,male,159,88,,795,,96,146,5.3,1.8,2023-06-27 00:00:00
1226,58,Male,189,92,19560,491,cardio,,148,8.8,0.8,2023-06-27 01:00:00
1312,,,164,103,6362,487,Strength,55,155,8.8,3.2,2023-06-27 02:00:00
1628,50,male,159,101,9097,629,cardio,78,105,9.9,1.7,2023-06-27 03:00:00
1948,28,Male,164,55,6599,191,Yoga,36,179,4.6,2.8,2023-06-27 04:00:00
1301,25,Female,192,69,50000,223,Strength,52,102,9.2,1.7,2023-06-27 05:00:00
1653,26,,153,105,5258,171,cardio,87,175,6.8,3.3,2023-06-27 06:00:00
1995,33,F,199,90,7640,369,cardio,80,90,7.1,3.6,2023-06-27 07:00:00
1459,49,Male,186,98,5288,228,HIIT,119,72,9.3,3.4,2023-06-27 08:00:00
,54,,183,78,18261,384,HIIT,54,80,9.6,2.2,2023-06-27 09:00:00
1550,56,,182,51,19928,306,HIIT,27,51,8.1,0.8,2023-06-27 10:00:00
1392,57,F,182,106,6059,476,Yoga,41,109,5.4,1.8,2023-06-27 11:00:00
1866,38,F,178,101,16141,263,Strength,11,127,6.4,2,2023-06-27 12:00:00
1763,22,F,151,49,3600,757,Yoga,50,72,7.3,3.9,2023-06-27 13:00:00
1844,54,Male,187,,,791,Cardio,116,84,8.8,2.5,2023-06-27 14:00:00
1206,18,F,144,,19792,770,cardio,29,50,7.6,2.7,2023-06-27 15:00:00
1209,27,Female,,104,5860,736,cardio,102,154,5.6,3.2,2023-06-27 16:00:00
1114,22,,193,109,11165,424,cardio,67,98,,2.5,2023-06-27 17:00:00
1736,41,F,155,60,3334,530,HIIT,116,250,3.4,2.6,2023-06-27 18:00:00
1645,48,,194,74,1767,169,cardio,99,64,9.5,1.4,2023-06-27 19:00:00
1250,52,male,169,86,12737,358,HIIT,47,250,3.6,0.7,
1218,30,male,,105,14372,755,Cardio,10,185,7.1,3,2023-06-27 21:00:00
1406,17,F,182,92,8085,743,Yoga,78,184,9.1,3.5,2023-06-27 22:00:00
1442,,,177,106,1744,765,Yoga,63,154,5.9,1.9,2023-06-27 23:00:00
1602,22,male,184,108,19940,309,Yoga,23,83,8.6,2.4,2023-06-28 00:00:00
1353,47,F,190,101,5161,722,HIIT,34,170,8.6,1.6,2023-06-28 01:00:00
1887,19,,181,90,14821,187,,18,145,3.4,2.1,2023-06-28 02:00:00
1557,35,F,163,72,10586,267,,103,59,5.9,1.2,2023-06-28 03:00:00
1549,51,,190,47,1286,539,Strength,92,139,7.8,3.2,2023-06-28 04:00:00
1141,47,male,169,81,4247,526,,70,107,6,2.2,2023-06-28 05:00:00
1611,43,,176,92,11794,525,,61,158,6.8,2.4,2023-06-28 06:00:00
1500,28,male,196,,6099,730,Cardio,113,148,7.2,0.6,2023-06-28 07:00:00
1839,16,F,198,61,17387,744,Strength,17,158,4.1,2.7,2023-06-28 08:00:00
,50,Male,192,84,17061,191,Cardio,25,181,5.9,1.2,2023-06-28 09:00:00
1546,45,male,178,94,1411,760,cardio,17,138,3.2,1.8,2023-06-28 10:00:00
1658,51,male,150,73,14798,619,Yoga,32,185,4,1.9,2023-06-28 11:00:00
1541,40,Female,153,95,16704,607,,82,61,6.6,2.1,2023-06-28 12:00:00
1845,31,male,162,86,11109,279,HIIT,105,167,7,1.3,2023-06-28 13:00:00
1506,34,,192,73,2356,177,Cardio,110,137,4,3.5,2023-06-28 14:00:00
1595,16,F,155,61,9349,778,,43,137,8.3,2,2023-06-28 15:00:00
1880,20,Male,189,75,18984,475,HIIT,119,179,5.6,2.6,2023-06-28 16:00:00
1280,37,,160,96,6706,658,,27,122,9.4,2.6,2023-06-28 17:00:00
1423,39,,194,83,12681,768,Yoga,118,132,5.7,2.6,2023-06-28 18:00:00
1855,58,,194,104,8196,474,cardio,53,54,4,2.5,2023-06-28 19:00:00
1269,52,,143,95,19766,309,cardio,24,96,8.3,3.4,2023-06-28 20:00:00
1153,51,Male,172,60,14549,665,Strength,24,73,,3.3,2023-06-28 21:00:00
1613,51,Female,193,58,17536,403,,102,170,5.7,2,2023-06-28 22:00:00
1726,19,male,186,86,10821,397,cardio,32,144,5.5,2.7,2023-06-28 23:00:00
,51,,,95,3796,502,Yoga,96,191,4.1,0.9,2023-06-29 00:00:00
1943,33,male,158,68,12073,547,,74,100,5.4,0.8,2023-06-29 01:00:00
1082,31,male,198,,8282,731,HIIT,95,183,3.2,2.2,2023-06-29 02:00:00
1621,56,,144,63,7951,352,Cardio,80,194,6.5,3.7,2023-06-29 03:00:00
1946,33,Female,175,105,,451,Cardio,118,131,9.3,2.8,2023-06-29 04:00:00
1898,37,male,170,,12662,,cardio,,121,8.6,2.8,2023-06-29 05:00:00
,17,F,184,70,10247,370,Strength,101,100,3.2,1.1,2023-06-29 06:00:00
1274,36,male,157,79,11771,709,Cardio,41,101,9.2,2.1,2023-06-29 07:00:00
1712,51,,183,100,,412,Strength,42,61,6.2,1.9,2023-06-29 08:00:00
1283,59,Male,170,84,2328,445,Cardio,52,130,4.3,3.2,2023-06-29 09:00:00
1979,54,male,194,73,13236,464,Strength,22,144,8.3,1,2023-06-29 10:00:00
1172,54,Female,169,50,19776,441,Strength,101,164,5.3,2.4,2023-06-29 11:00:00
1326,44,F,160,96,4153,180,HIIT,,178,4.8,3.7,2023-06-29 12:00:00
1717,41,F,186,45,1166,193,Yoga,71,60,4.1,3.6,2023-06-29 13:00:00
1062,36,Male,169,96,15652,704,Cardio,66,65,6.4,3.5,2023-06-29 14:00:00
1072,32,Male,194,,16233,283,,57,150,3.7,1.8,
1762,31,male,180,78,2885,498,cardio,,162,8.5,3.8,2023-06-29 16:00:00
1635,46,,143,51,15708,368,Yoga,76,141,6.3,3.3,2023-06-29 17:00:00
1374,24,Female,144,55,8529,599,HIIT,90,58,6.1,3.5,2023-06-29 18:00:00
1632,46,F,180,80,1899,653,HIIT,107,168,3,3.8,2023-06-29 19:00:00
1507,29,Male,184,64,3248,235,HIIT,41,172,8.7,3.8,2023-06-29 20:00:00
1786,52,Female,149,107,12455,400,cardio,82,57,6.4,1.3,2023-06-29 21:00:00
1942,17,,166,107,4412,414,Cardio,,74,6.1,0.9,2023-06-29 22:00:00
1397,29,F,155,74,12769,672,Cardio,69,168,8.3,2.9,2023-06-29 23:00:00
1119,48,,169,74,16947,229,,10,72,3.4,,2023-06-30 00:00:00
1933,50,,152,66,11379,770,Strength,66,93,5.6,1.6,2023-06-30 01:00:00
1436,,F,175,105,7449,610,,115,105,7,2.9,2023-06-30 02:00:00
1828,35,,160,65,10411,779,Strength,93,,6.2,0.7,2023-06-30 03:00:00
1675,17,F,184,81,4132,401,cardio,78,72,4.3,0.7,2023-06-30 04:00:00
1935,56,male,192,71,9155,167,Yoga,113,58,5.1,1.7,2023-06-30 05:00:00
1464,34,,179,79,9136,405,Cardio,118,53,5.1,1.2,2023-06-30 06:00:00
1285,52,Female,184,82,1359,394,Strength,,170,9.9,3,2023-06-30 07:00:00
1264,33,male,154,104,7450,302,cardio,78,147,5.3,3.8,2023-06-30 08:00:00
1319,31,Female,159,76,11231,758,cardio,77,180,4.4,2.8,2023-06-30 09:00:00
1672,19,F,159,,12346,649,,70,132,8.8,2.8,2023-06-30 10:00:00
1375,27,Female,184,47,15852,607,Strength,17,83,5.9,0.5,2023-06-30 11:00:00
1819,44,male,194,93,18114,691,,98,,6.1,2.3,2023-06-30 12:00:00
1088,22,,198,74,8067,264,HIIT,16,156,6.8,3.4,2023-06-30 13:00:00
1653,29,Male,144,66,10689,596,HIIT,46,92,7.2,2.8,2023-06-30 14:00:00
1202,27,Female,193,63,18801,502,HIIT,51,61,7.1,1.3,2023-06-30 15:00:00
1820,50,Male,193,75,50000,774,Strength,41,65,3.2,3.5,2023-06-30 16:00:00
1738,20,Female,199,64,4763,690,cardio,26,111,8.7,3.9,2023-06-30 17:00:00
1954,32,Female,171,63,7928,471,cardio,37,66,4.4,1.5,2023-06-30 18:00:00
,57,,145,46,1878,608,Cardio,79,64,5,1.2,2023-06-30 19:00:00
1221,47,F,169,84,11787,375,HIIT,115,75,4.2,1.7,2023-06-30 20:00:00
1040,25,male,165,83,19681,510,Strength,57,250,,0.7,2023-06-30 21:00:00
1707,58,male,176,98,9852,680,Cardio,63,179,7.1,3.6,2023-06-30 22:00:00
1067,,male,152,71,12336,261,cardio,51,194,8.3,3.8,2023-06-30 23:00:00
1987,20,F,168,56,14487,361,Cardio,45,114,7.6,2.7,2023-07-01 00:00:00
1775,57,Male,144,61,8371,382,HIIT,75,143,3.7,3.2,2023-07-01 01:00:00
1513,24,male,164,54,2269,308,Yoga,40,79,5.1,2.8,2023-07-01 02:00:00
1872,48,Male,152,63,13898,721,HIIT,74,117,6.6,1.8,2023-07-01 03:00:00
1636,51,F,163,74,18678,473,HIIT,12,155,5.1,2.7,2023-07-01 04:00:00
1621,51,,170,74,18393,,Strength,22,93,4.5,3.4,2023-07-01 05:00:00
1597,33,,159,69,11283,397,Yoga,40,145,9.1,3.3,2023-07-01 06:00:00
1936,24,,194,79,19141,290,,38,109,8.2,0.8,2023-07-01 07:00:00
1631,44,,147,95,11156,553,Yoga,66,50,5.4,2.1,2023-07-01 08:00:00
1126,29,male,199,71,13835,553,Yoga,117,68,8.4,1.9,2023-07-01 09:00:00
1254,40,F,148,54,10383,750,cardio,42,82,7.4,,2023-07-01 10:00:00
1694,,F,160,87,7578,563,Cardio,62,140,3,,2023-07-01 11:00:00
1015,21,Female,190,99,10245,589,cardio,19,73,5.7,1.7,2023-07-01 12:00:00
1476,57,Female,159,50,6716,382,,111,132,5,3,2023-07-01 13:00:00
1061,44,F,154,,19788,,Yoga,,174,4.5,2.2,2023-07-01 14:00:00
1880,30,F,165,92,11014,248,Strength,82,188,4.8,1.4,2023-07-01 15:00:00
1431,44,Male,193,46,18655,262,,74,58,9.6,3.6,2023-07-01 16:00:00
1669,19,Male,181,95,16120,768,HIIT,117,55,6.4,0.9,2023-07-01 17:00:00
1267,33,,150,105,3768,685,,110,107,8.9,0.6,2023-07-01 18:00:00
1034,59,Female,176,63,16741,430,cardio,105,149,4.5,1,2023-07-01 19:00:00
1778,54,Female,180,46,10751,672,,106,171,4.2,1.1,2023-07-01 20:00:00
1575,31,F,150,95,9928,499,cardio,11,150,9.2,2.4,2023-07-01 21:00:00
1493,26,F,166,70,7142,465,Strength,119,,6.5,2.7,2023-07-01 22:00:00
1561,29,,169,64,14187,649,HIIT,11,,,2.1,2023-07-01 23:00:00
1468,18,Female,158,67,19312,686,cardio,78,130,3.4,1.2,2023-07-02 00:00:00
1766,,Male,173,98,17257,784,Cardio,83,159,9.4,1,2023-07-02 01:00:00
1660,53,,177,,6413,585,cardio,111,,5.9,2.2,2023-07-02 02:00:00
1324,57,,162,50,3190,672,cardio,46,154,4.1,2.5,2023-07-02 03:00:00
1303,33,male,192,79,2002,742,Yoga,11,182,7.8,1.6,2023-07-02 04:00:00
1275,35,Male,,52,12177,593,Cardio,114,148,,1.3,2023-07-02 05:00:00
1868,40,Male,142,101,11114,770,,70,58,3.3,0.8,2023-07-02 06:00:00
1962,53,male,142,94,9094,357,Strength,115,181,9.9,0.6,2023-07-02 07:00:00
1683,28,,167,93,4752,425,Yoga,,106,7.9,0.9,2023-07-02 08:00:00
1928,19,male,153,65,5438,646,Cardio,72,173,5.2,3.1,2023-07-02 09:00:00
1200,29,,191,80,5427,446,Yoga,34,55,4.1,1.7,2023-07-02 10:00:00
,48,,169,102,6556,523,Yoga,47,191,5.7,0.6,2023-07-02 11:00:00
1904,43,F,197,,9532,724,HIIT,46,112,4.5,2.3,2023-07-02 12:00:00
1323,52,Female,193,60,19772,333,Cardio,91,167,6.5,2.4,2023-07-02 13:00:00
,23,Female,144,50,7992,181,HIIT,36,114,8.5,2,2023-07-02 14:00:00
1976,,Male,188,96,19084,432,cardio,93,101,7.6,0.9,2023-07-02 15:00:00
1481,49,F,154,46,16319,581,cardio,59,114,6.1,3.1,2023-07-02 16:00:00
1727,59,Female,177,62,6383,668,,43,174,3.8,2.9,2023-07-02 17:00:00
1479,20,,153,79,2233,611,,53,149,9.7,1.9,2023-07-02 18:00:00
1064,20,,153,83,,517,HIIT,81,185,4.9,1.8,2023-07-02 19:00:00
1007,46,male,196,45,16577,401,Strength,13,145,4.9,1,
1300,24,male,198,81,11990,315,Yoga,103,57,7.5,3.1,2023-07-02 21:00:00
1342,57,,188,65,15789,764,Strength,61,63,8.4,2.6,2023-07-02 22:00:00
1430,47,,147,45,3930,678,Cardio,64,73,9.9,0.8,2023-07-02 23:00:00
1423,48,male,147,48,13112,751,Strength,109,142,9.8,1.8,2023-07-03 00:00:00
1331,18,Female,158,102,13374,520,Strength,82,74,9.4,3.7,2023-07-03 01:00:00
1437,,Male,171,,19217,747,cardio,114,183,6,2.1,2023-07-03 02:00:00
1587,27,male,170,57,19523,252,,21,178,4.2,1.6,2023-07-03 03:00:00
1173,44,Female,168,90,16563,743,,23,136,7.1,2.8,2023-07-03 04:00:00
1558,18,Female,180,91,11425,275,HIIT,44,,3.1,1.2,2023-07-03 05:00:00
1526,41,Female,150,51,11042,187,Cardio,15,191,4.4,2.3,2023-07-03 06:00:00
1872,45,F,184,95,11395,497,,56,105,3,2.8,2023-07-03 07:00:00
1658,,F,,47,3208,362,cardio,32,,,3.5,2023-07-03 08:00:00
1025,41,Female,166,94,8553,468,Cardio,77,78,6.3,2.9,2023-07-03 09:00:00
1819,17,,,70,14796,575,Yoga,74,72,5.8,1.8,2023-07-03 10:00:00
1604,18,F,158,75,6622,396,HIIT,68,87,5.6,3.2,2023-07-03 11:00:00
1405,19,male,165,106,19993,797,cardio,18,92,8.8,3.6,2023-07-03 12:00:00
1231,40,F,192,70,,435,Strength,67,59,7.7,2.2,2023-07-03 13:00:00
1532,28,,190,99,16003,380,Yoga,57,76,9.6,0.5,2023-07-03 14:00:00
1818,54,Male,176,72,15728,469,Strength,72,185,6.1,3.6,2023-07-03 15:00:00
1549,59,F,187,88,15743,661,,18,134,4.9,1.1,2023-07-03 16:00:00
1787,50,Female,148,82,15007,670,Cardio,53,62,3.9,0.9,2023-07-03 17:00:00
1504,38,Female,167,74,13584,374,Yoga,55,107,7.7,1.6,2023-07-03 18:00:00
1668,24,Female,171,52,,655,cardio,,52,8.9,1.8,2023-07-03 19:00:00
1178,17,Male,191,58,17175,256,Strength,97,149,4.3,3.3,2023-07-03 20:00:00
1131,56,,193,,6973,756,,62,153,9.2,1.9,2023-07-03 21:00:00
1822,59,male,142,107,10703,480,Strength,57,54,6.7,0.7,2023-07-03 22:00:00
1454,46,,190,84,19470,154,Cardio,81,71,4,2.7,2023-07-03 23:00:00
1347,59,Male,171,57,8663,617,Cardio,101,115,7.5,2.8,2023-07-04 00:00:00
1539,17,Female,144,61,17241,665,,51,138,6.6,3.3,2023-07-04 01:00:00
1771,47,,147,59,,312,HIIT,119,89,3.2,1.9,2023-07-04 02:00:00
1405,33,male,153,77,9878,680,,26,137,5.8,0.8,2023-07-04 03:00:00
1075,28,Female,195,60,11209,231,,44,171,8.5,2.4,2023-07-04 04:00:00
1940,20,male,,57,5835,630,,40,54,6.9,0.9,2023-07-04 05:00:00
1578,57,F,163,67,3534,665,,13,193,5,,2023-07-04 06:00:00
1853,59,,152,80,12004,789,Cardio,57,166,9.5,3.2,2023-07-04 07:00:00
